,absolute_bp,relative_bp,freq_act,sub,ses,channel
1380,14.626403780149095,0.2750523638579954,delta,020,02,Oz
1381,2.0474603607972544,0.0691451921177369,tetha,020,02,Oz
1382,1.941295021339796,0.07430499071185921,alpha,020,02,Oz
1383,3.795284349265794,0.15345755453888005,beta,020,02,Oz
1384,7.891673307836058,0.3624341550894568,gama,020,02,Oz
1385,67797901.51310164,0.37931122958155916,delta,020,02,X
1386,10559461.03346194,0.2158220362923251,tetha,020,02,X
1387,4839631.06549719,0.14008382417087112,alpha,020,02,X
1388,4593248.069134436,0.18494814679923488,beta,020,02,X
1389,3240097.321038468,0.2643813400152791,gama,020,02,X
1390,117445471.72178684,0.2619203744948018,delta,020,02,Y
1391,20420371.78922881,0.18468757562432636,tetha,020,02,Y
1392,8434624.243351325,0.11203685615787845,alpha,020,02,Y
1393,10239439.280396134,0.1858648180693372,beta,020,02,Y
1394,12005656.836088872,0.37568668838206637,gama,020,02,Y
1395,58819684.78168086,0.35704941093238374,delta,020,02,Z
1396,10771648.145387884,0.1761944671157456,tetha,020,02,Z
1397,5817689.500926539,0.12924303673218246,alpha,020,02,Z
1398,7683135.705158133,0.21562350476887765,beta,020,02,Z
1399,7938054.158027931,0.3473257222580576,gama,020,02,Z
1400,12.625826016699548,0.1702786263048495,delta,024,02,Cz
1401,7.1284980445651325,0.132091352295105,tetha,024,02,Cz
1402,13.755711624975458,0.2707457763365778,alpha,024,02,Cz
1403,16.80582460082589,0.33151225322783917,beta,024,02,Cz
1404,4.617058819725996,0.13923896965615748,gama,024,02,Cz
1405,164.37162577256325,0.4117619177525762,delta,024,02,Fz
1406,34.52523648524664,0.13762160044721283,tetha,024,02,Fz
1407,50.31393620063025,0.24678282418026778,alpha,024,02,Fz
1408,52.353115203122435,0.28537384486151485,beta,024,02,Fz
1409,16.004444812775052,0.14643924081382137,gama,024,02,Fz
1410,12.57438040797517,0.18122083499710345,delta,024,02,Pz
1411,6.51200477361848,0.1393985039059987,tetha,024,02,Pz
1412,12.797837447612586,0.2957758038766991,alpha,024,02,Pz
1413,12.754681266178592,0.2881448611371379,beta,024,02,Pz
1414,3.8169210834005427,0.1425414774454344,gama,024,02,Pz
1415,40.20736713197336,0.17667770446906816,delta,024,02,Oz
1416,22.806316774429195,0.1289265464754152,tetha,024,02,Oz
1417,48.14119345546453,0.2917656353861049,alpha,024,02,Oz
1418,47.09956706342488,0.2804262829131226,beta,024,02,Oz
1419,16.384684711802862,0.15755007138946095,gama,024,02,Oz
1420,24767828.353651993,0.18116382163954198,delta,024,02,X
1421,23385817.10745529,0.3150536957006606,tetha,024,02,X
1422,17848760.573004104,0.2534810766363969,alpha,024,02,X
1423,17021498.871012717,0.2539688254591279,beta,024,02,X
1424,5522828.870845762,0.15724221921578344,gama,024,02,X
1425,37663444.73821734,0.18202368413221867,delta,024,02,Y
1426,30262537.89918107,0.2487328806035346,tetha,024,02,Y
1427,22728540.134892993,0.19796623187028756,alpha,024,02,Y
1428,36225189.27351667,0.33162891636737235,beta,024,02,Y
1429,13358139.469200494,0.18589547118988092,gama,024,02,Y
1430,26262697.694493227,0.17435505036328547,delta,024,02,Z
1431,34525767.7673908,0.28172241207492926,tetha,024,02,Z
1432,27079762.340262987,0.22897222735917208,alpha,024,02,Z
1433,33230668.146224927,0.29374679562132733,beta,024,02,Z
1434,11881001.15761657,0.17819369278111966,gama,024,02,Z
1435,7.817328834070004,0.13000344951473736,delta,024,01,Cz
1436,6.070229725183271,0.1382745790805864,tetha,024,01,Cz
1437,11.83579214267975,0.2831202971701034,alpha,024,01,Cz
1438,13.459334980392164,0.3133146866997256,beta,024,01,Cz
1439,3.947267923114603,0.1443483467119811,gama,024,01,Cz
1440,127.5903794277463,0.32256699715940496,delta,024,01,Fz
1441,33.40552029784464,0.14518884304940838,tetha,024,01,Fz
1442,49.80616014989086,0.2581060090935207,alpha,024,01,Fz
1443,51.27438849159626,0.283071857726021,beta,024,01,Fz
1444,16.25118354979466,0.15047545502257836,gama,024,01,Fz
1445,6.417570402990904,0.14307775536591058,delta,024,01,Pz
1446,4.4187082243922315,0.13513391191748558,tetha,024,01,Pz
1447,9.35757070410217,0.30236425571427933,alpha,024,01,Pz
1448,9.12687417244176,0.2834930169174559,beta,024,01,Pz
1449,3.0875586234680754,0.1582445370412547,gama,024,01,Pz
1450,30.819275047868853,0.13830407924658245,delta,024,01,Oz
1451,20.592196333417252,0.11864591427317621,tetha,024,01,Oz
1452,42.0813315086,0.2553324764959609,alpha,024,01,Oz
1453,43.217507975088424,0.255621043674035,beta,024,01,Oz
1454,27.096631393966035,0.24088400477749397,gama,024,01,Oz
1455,61066766.630207576,0.20496066751502512,delta,024,01,X
1456,20979665.598822366,0.29495235363602934,tetha,024,01,X
1457,13168731.749841103,0.21877890924261523,alpha,024,01,X
1458,12221776.086538054,0.229308485910622,beta,024,01,X
1459,4364461.064253083,0.16719426755536457,gama,024,01,X
1460,50063043.20441907,0.12290696290232517,delta,024,01,Y
1461,37808107.79524229,0.3029174944301342,tetha,024,01,Y
1462,21200852.119137052,0.19439363113051614,alpha,024,01,Y
1463,27791241.27934941,0.2777905292476819,beta,024,01,Y
1464,10701610.995776875,0.18681340505789684,gama,024,01,Y
1465,30702027.199692406,0.14901335854992429,delta,024,01,Z
1466,27448162.349608608,0.32663246085914094,tetha,024,01,Z
1467,16314535.425137745,0.21766978112550567,alpha,024,01,Z
1468,16859971.47406768,0.2372829863205356,beta,024,01,Z
1469,7203042.479068331,0.19366402287883883,gama,024,01,Z
1470,3.031270013010844,0.2634777044916432,delta,023,01,Cz
1471,0.968836426768023,0.17080115213428954,tetha,023,01,Cz
1472,0.6896857604222818,0.1416284030762812,alpha,023,01,Cz
1473,0.8163529724180594,0.188737909484024,beta,023,01,Cz
1474,1.0383531307207594,0.35306133800997486,gama,023,01,Cz
1475,81.54241021935928,0.4720517554638342,delta,023,01,Fz
1476,14.618347169683794,0.20238204859307254,tetha,023,01,Fz
1477,7.296540822044267,0.151580689886783,alpha,023,01,Fz
1478,6.199309683753076,0.17462367898155542,beta,023,01,Fz
1479,4.284049253568744,0.24665686992252886,gama,023,01,Fz
1480,8.33385073906804,0.3157029309126066,delta,023,01,Pz
1481,2.292920839378989,0.17032784887012986,tetha,023,01,Pz
1482,2.127782510203603,0.19087653406303132,alpha,023,01,Pz
1483,2.368245336638983,0.23986290046860667,beta,023,01,Pz
1484,1.5257434838132076,0.24471076670730524,gama,023,01,Pz
1485,43.12704421891328,0.31570087294612015,delta,023,01,Oz
1486,13.547978978697344,0.17778044806668084,tetha,023,01,Oz
1487,10.664767601282517,0.16561297279443432,alpha,023,01,Oz
1488,11.310574037537894,0.19829711313664455,beta,023,01,Oz
1489,10.101124632041135,0.26814384005529335,gama,023,01,Oz
1490,177392578.02358058,0.1507540742285223,delta,023,01,X
1491,25896601.914645612,0.19763883410156768,tetha,023,01,X
1492,15441624.217997119,0.14074460303710884,alpha,023,01,X
1493,24840897.41118122,0.27817993118190604,beta,023,01,X
1494,15579751.24853054,0.2740841546608749,gama,023,01,X
1495,122348399.19853248,0.25036990445154317,delta,023,01,Y
1496,63556176.518043675,0.30694843894490353,tetha,023,01,Y
1497,30902677.29164453,0.17531616652834395,alpha,023,01,Y
1498,29737312.953712486,0.20981839712071002,beta,023,01,Y
1499,14531311.800175978,0.20724898705928463,gama,023,01,Y
1500,246494680.9910956,0.21341825096947178,delta,023,01,Z
1501,38109210.92367988,0.2065964357529755,tetha,023,01,Z
1502,21034222.323180914,0.1664488310651699,alpha,023,01,Z
1503,17483498.576705772,0.1884002617852508,beta,023,01,Z
1504,10797118.091056833,0.23349459282948204,gama,023,01,Z
1505,6.773201497156522,0.32135519127019047,delta,023,02,Cz
1506,1.78033668371537,0.18154239865631966,tetha,023,02,Cz
1507,1.41703635700123,0.17628894426841965,alpha,023,02,Cz
1508,1.628620340470613,0.2291519640877139,beta,023,02,Cz
1509,1.1082828474912965,0.24673474024651795,gama,023,02,Cz
1510,102.53489764940315,0.44879644897448684,delta,023,02,Fz
1511,16.92273274674427,0.18845916570515947,tetha,023,02,Fz
1512,9.264767739626672,0.15425300302525977,alpha,023,02,Fz
1513,8.410907811175594,0.18491062032428315,beta,023,02,Fz
1514,5.7740967440957816,0.24545574241877222,gama,023,02,Fz
1515,8.662014072525997,0.2927205788513028,delta,023,02,Pz
1516,2.0369344826678697,0.16433828324251704,tetha,023,02,Pz
1517,1.9194424227879852,0.18963284644073883,alpha,023,02,Pz
1518,2.1543341305500125,0.24129179714149382,beta,023,02,Pz
1519,1.2368788327207607,0.21679088940781274,gama,023,02,Pz
1520,51.26676358229404,0.31203666033784155,delta,023,02,Oz
1521,13.191153564759531,0.15244161849254742,tetha,023,02,Oz
1522,10.657760061333219,0.1450699607583906,alpha,023,02,Oz
1523,11.534768470127434,0.17433577286980811,beta,023,02,Oz
1524,14.247694215489105,0.30484895831769665,gama,023,02,Oz
1525,199272012.18907803,0.19082117561741493,delta,023,02,X
1526,26838565.644498654,0.22866213859300122,tetha,023,02,X
1527,14336447.076574773,0.17922968813174564,alpha,023,02,X
1528,11813892.868021581,0.179533603703828,beta,023,02,X
1529,7909696.176031475,0.25140624497103875,gama,023,02,X
1530,251114995.63990563,0.1309516525862734,delta,023,02,Y
1531,62019392.32183808,0.24019833982634192,tetha,023,02,Y
1532,32819729.045185093,0.16759259530338474,alpha,023,02,Y
1533,36850410.537369244,0.23043137097653626,beta,023,02,Y
1534,19112674.906036813,0.22797332116282673,gama,023,02,Y
1535,197938099.10674396,0.28007335376994136,delta,023,02,Z
1536,42792399.55058155,0.2475519932042034,tetha,023,02,Z
1537,21544369.390105266,0.17693320221270104,alpha,023,02,Z
1538,16958731.5681203,0.17708242698480833,beta,023,02,Z
1539,9343165.999862093,0.21730341309450205,gama,023,02,Z
1540,7.780094881695644,0.2720434908160294,delta,022,01,Cz
1541,2.118853719925778,0.15151262265720097,tetha,022,01,Cz
1542,2.001846560391714,0.16353009125331497,alpha,022,01,Cz
1543,3.545780904766681,0.3202656496849211,beta,022,01,Cz
1544,1.6749350364233637,0.2077514922082069,gama,022,01,Cz
1545,134.332667999994,0.41063879715457235,delta,022,01,Fz
1546,15.009237883604897,0.14274911130024243,tetha,022,01,Fz
1547,11.173367182487489,0.16004580179366965,alpha,022,01,Fz
1548,14.931551645080566,0.26932646194214677,beta,022,01,Fz
1549,6.237607150968712,0.18664151592166878,gama,022,01,Fz
1550,15.51581929658933,0.23505925123036842,delta,022,01,Pz
1551,4.365888347570171,0.13870813972149884,tetha,022,01,Pz
1552,5.733458935279148,0.2106570439415466,alpha,022,01,Pz
1553,7.4220414396117675,0.29045801433090773,beta,022,01,Pz
1554,3.5896690336719623,0.20708793204726716,gama,022,01,Pz
1555,54.761598608351285,0.20049493298754636,delta,022,01,Oz
1556,16.67493466730116,0.09415681610905381,tetha,022,01,Oz
1557,18.17681086386179,0.11235593761102101,alpha,022,01,Oz
1558,27.841886359562434,0.18068166273872863,beta,022,01,Oz
1559,50.37051320776088,0.39601637477578416,gama,022,01,Oz
1560,1075044766.9545407,0.02674380129127555,delta,022,01,X
1561,22091524130.47059,0.5581881288574061,tetha,022,01,X
1562,6083097884.703469,0.13271735875440313,alpha,022,01,X
1563,3994342900.2562237,0.14395940130910617,beta,022,01,X
1564,889413738.0805227,0.09751466122576533,gama,022,01,X
1565,582182758.8103752,0.016149261205802533,delta,022,01,Y
1566,13297107350.162819,0.37501548462540546,tetha,022,01,Y
1567,7439436101.411793,0.1934353084573725,alpha,022,01,Y
1568,8667357703.059153,0.2849661668884727,beta,022,01,Y
1569,1541500882.2614744,0.09704226692783433,gama,022,01,Y
1570,1777886625.343396,0.01774649613379385,delta,022,01,Z
1571,57125021770.645706,0.5794835912485179,tetha,022,01,Z
1572,16693272131.57792,0.14537726482433222,alpha,022,01,Z
1573,8759769910.164606,0.12439307794454008,beta,022,01,Z
1574,1237630021.2365243,0.06043493675219479,gama,022,01,Z
1575,115.00014658630928,0.32501152057176935,delta,022,02,Cz
1576,5.5413273133310454,0.09936053558116564,tetha,022,02,Cz
1577,2.967943832570705,0.11284725577085382,alpha,022,02,Cz
1578,3.662301649912604,0.21861611278085719,beta,022,02,Cz
1579,1.5640923694412736,0.17883829801900106,gama,022,02,Cz
1580,212.99829530901505,0.3853203013853123,delta,022,02,Fz
1581,20.974009875321848,0.13614209094707277,tetha,022,02,Fz
1582,14.465114886063809,0.15530326048601353,alpha,022,02,Fz
1583,18.63385397423272,0.2645043890942063,beta,022,02,Fz
1584,6.702840514333479,0.1661711084811041,gama,022,02,Fz
1585,126.83613069334126,0.3175842637318218,delta,022,02,Pz
1586,8.72625175710852,0.11485073008476819,tetha,022,02,Pz
1587,7.117270725419295,0.1616841615581217,alpha,022,02,Pz
1588,8.24107828413597,0.24410411137932678,beta,022,02,Pz
1589,3.8578354703671494,0.19864660450497926,gama,022,02,Pz
1590,168.43041142989603,0.21608980218605775,delta,022,02,Oz
1591,19.333442836326025,0.09694743602984647,tetha,022,02,Oz
1592,17.7929731711776,0.11328075109629901,alpha,022,02,Oz
1593,25.92135820404302,0.1830786789473824,beta,022,02,Oz
1594,44.47618133701734,0.3999759152666805,gama,022,02,Oz
1595,293574085.3924244,0.10200114709150185,delta,022,02,X
1596,1155141321.3902225,0.41331580089064474,tetha,022,02,X
1597,409441043.97542614,0.1357403033259812,alpha,022,02,X
1598,362917463.8937177,0.17529446864785947,beta,022,02,X
1599,212192475.16085517,0.22295713590769806,gama,022,02,X
1600,791937860.8678405,0.17652342594773862,delta,022,02,Y
1601,1759616447.6018028,0.4048361798862726,tetha,022,02,Y
1602,930204905.1927795,0.2079676068041278,alpha,022,02,Y
1603,602185583.0224115,0.17662346161644404,beta,022,02,Y
1604,94338870.26107483,0.07392844451389524,gama,022,02,Y
1605,530381930.47637975,0.14943031982688068,delta,022,02,Z
1606,1448202418.8671622,0.45979330288943854,tetha,022,02,Z
1607,526591194.5312721,0.15725971013608003,alpha,022,02,Z
1608,241815906.04196736,0.11345825000179331,beta,022,02,Z
1609,51591959.09215404,0.0829278719240091,gama,022,02,Z
1610,10.42183732125461,0.4190786250839857,delta,025,02,Cz
1611,1.8514085801531568,0.15773099653682882,tetha,025,02,Cz
1612,1.0031707822755076,0.11698267960266046,alpha,025,02,Cz
1613,1.5593184186952953,0.22877037629396418,beta,025,02,Cz
1614,1.3464961508079885,0.2951814100634344,gama,025,02,Cz
1615,283.6889836948304,0.6398657068622687,delta,025,02,Fz
1616,37.52068263572594,0.1760937978302086,tetha,025,02,Fz
1617,12.086342185139516,0.10148849795174297,alpha,025,02,Fz
1618,9.420090675257233,0.13888961222693338,beta,025,02,Fz
1619,5.031216449681332,0.19209291072962778,gama,025,02,Fz
1620,6.259873055523621,0.36235303675198566,delta,025,02,Pz
1621,1.362195993533507,0.1446134366234134,tetha,025,02,Pz
1622,0.9018116885560885,0.1175397462497663,alpha,025,02,Pz
1623,1.4216148289775303,0.21791825530361944,beta,025,02,Pz
1624,1.7716192663790788,0.3761150144356221,gama,025,02,Pz
1625,39.66219340402241,0.38674486886929244,delta,025,02,Oz
1626,10.886361594472861,0.18710532825223955,tetha,025,02,Oz
1627,7.766179819094539,0.1673159116589537,alpha,025,02,Oz
1628,11.37383745930933,0.2877718150582566,beta,025,02,Oz
1629,5.542621458598276,0.2161608490448487,gama,025,02,Oz
1630,252504017.85821012,0.08547796976227443,delta,025,02,X
1631,407783268.6361175,0.4690776929074401,tetha,025,02,X
1632,145955670.34159136,0.16206553692935094,alpha,025,02,X
1633,85269550.1025627,0.14211341856179982,beta,025,02,X
1634,20303337.575756487,0.1012364031124143,gama,025,02,X
1635,280971558.7023008,0.14404486012726114,delta,025,02,Y
1636,492854843.35984457,0.47546331724926005,tetha,025,02,Y
1637,176791480.34276664,0.16510810267757392,alpha,025,02,Y
1638,107248550.41924925,0.14604033795350502,beta,025,02,Y
1639,28863747.45931063,0.11350715056834229,gama,025,02,Y
1640,461595385.725785,0.1781656236413772,delta,025,02,Z
1641,438239848.62604535,0.4240499363685487,tetha,025,02,Z
1642,144949647.11439902,0.15202351694094654,alpha,025,02,Z
1643,73045100.30526629,0.12034749875323869,beta,025,02,Z
1644,13883392.89214823,0.0771470949903277,gama,025,02,Z
1645,0.2237687432060289,0.11843814938956633,delta,025,01,Cz
1646,0.06247348892471692,0.04129585589544773,tetha,025,01,Cz
1647,0.0469550720796007,0.03157531333832088,alpha,025,01,Cz
1648,0.11304378166497489,0.08036727867033908,beta,025,01,Cz
1649,0.5608540890089972,0.4344750812173159,gama,025,01,Cz
1650,282.7292006639792,0.44994651365743427,delta,025,01,Fz
1651,30.652533431050543,0.15810960740224392,tetha,025,01,Fz
1652,10.767704553235566,0.09840630516580699,alpha,025,01,Fz
1653,9.890985529114971,0.14599602065889108,beta,025,01,Fz
1654,9.245431631044818,0.28454037403474913,gama,025,01,Fz
1655,10.17646419855,0.2529290469991971,delta,025,01,Pz
1656,2.148941814265294,0.16987037092567348,tetha,025,01,Pz
1657,1.3792672427397321,0.14052691229545636,alpha,025,01,Pz
1658,2.0912536441893366,0.25431056618699716,beta,025,01,Pz
1659,1.4045197401592193,0.25292426670050905,gama,025,01,Pz
1660,36.385840816658565,0.3964241243667781,delta,025,01,Oz
1661,10.691904197707972,0.19854392013011513,tetha,025,01,Oz
1662,7.623125017648864,0.17669515224630852,alpha,025,01,Oz
1663,10.489108542504297,0.2865158566374089,beta,025,01,Oz
1664,4.0955900288904905,0.1805703711722139,gama,025,01,Oz
1665,212095944.64032644,0.10278180056603399,delta,025,01,X
1666,667033783.7983673,0.4981954915277741,tetha,025,01,X
1667,294290487.8872034,0.2114814566964534,alpha,025,01,X
1668,157465114.1612536,0.14235372720471848,beta,025,01,X
1669,35721011.98399283,0.09656445625810628,gama,025,01,X
1670,443647914.85803086,0.1197379685337349,delta,025,01,Y
1671,1640981242.896521,0.5190332021317633,tetha,025,01,Y
1672,567921916.7096175,0.16573241832131325,alpha,025,01,Y
1673,308676476.54945856,0.13326156452036528,beta,025,01,Y
1674,64668912.75824118,0.08829801286313331,gama,025,01,Y
1675,673161356.8119662,0.14207991598797587,delta,025,01,Z
1676,1657552570.7481155,0.5514461499498413,tetha,025,01,Z
1677,442474166.56094474,0.13463729318681436,alpha,025,01,Z
1678,177748252.1666905,0.09227955097732085,beta,025,01,Z
1679,28475942.937651206,0.059781286635190584,gama,025,01,Z
1680,51370823.296744,0.3309528248961465,delta,026,02,Cz
1681,1889527.6762849768,0.09365926672199848,tetha,026,02,Cz
1682,435954.65354729735,0.05891855453739153,alpha,026,02,Cz
1683,193000.37616591246,0.066218242497767,beta,026,02,Cz
1684,113435.14727491364,0.11871549846430049,gama,026,02,Cz
1685,5695.991279712371,0.3899937312155985,delta,026,02,Fz
1686,372.70676602645614,0.1577283368943849,tetha,026,02,Fz
1687,126.32659999228241,0.1066206170119299,alpha,026,02,Fz
1688,90.28841367072937,0.13532332612531034,beta,026,02,Fz
1689,53.71144399154928,0.2088645802971848,gama,026,02,Fz
1690,5527.985696950843,0.39076972928148684,delta,026,02,Pz
1691,360.4680725138819,0.1580657900122393,tetha,026,02,Pz
1692,122.18562888387925,0.10733907792597405,alpha,026,02,Pz
1693,84.34687786674579,0.13248346154319363,beta,026,02,Pz
1694,49.799129402417094,0.2064763587132537,gama,026,02,Pz
1695,5680.12877394482,0.384339631449469,delta,026,02,Oz
1696,451.1142191648453,0.17412218419790093,tetha,026,02,Oz
1697,162.74492124517343,0.11314787611032316,alpha,026,02,Oz
1698,111.67817966257883,0.13024690744832546,beta,026,02,Oz
1699,84.54589898315115,0.2353207066055765,gama,026,02,Oz
1700,720275886.5546415,0.19415388638062675,delta,026,02,X
1701,386980575.8382777,0.35321269790732546,tetha,026,02,X
1702,167437142.43661615,0.17107583617772276,alpha,026,02,X
1703,95373303.89860055,0.14119505823892964,beta,026,02,X
1704,31245102.88797156,0.1319997286397685,gama,026,02,X
1705,1142982310.9383657,0.17912969426630604,delta,026,02,Y
1706,549373958.0666718,0.37494523770657456,tetha,026,02,Y
1707,186480926.3375519,0.13980810676698907,alpha,026,02,Y
1708,120986164.27218366,0.1461653630508672,beta,026,02,Y
1709,31995816.696620118,0.11292634407714304,gama,026,02,Y
1710,711225382.3695598,0.1979492507863647,delta,026,02,Z
1711,237509200.49367642,0.31311998425135945,tetha,026,02,Z
1712,92697746.56888145,0.15131205553503738,alpha,026,02,Z
1713,58625027.886444375,0.1482446259745259,beta,026,02,Z
1714,15712238.342047941,0.11316471176106127,gama,026,02,Z
1715,3.1515067019302268,0.21637221863509293,delta,026,01,Cz
1716,1.0881352503789268,0.1733175000241982,tetha,026,01,Cz
1717,0.5448167336417569,0.09646917299702158,alpha,026,01,Cz
1718,0.7764011868740949,0.1679694511967366,beta,026,01,Cz
1719,1.3384883992300387,0.39936345048862826,gama,026,01,Cz
1720,70.26989207991056,0.5029650168617951,delta,026,01,Fz
1721,10.08113189461364,0.16669609603894353,tetha,026,01,Fz
1722,4.109079708772562,0.10451923915010142,alpha,026,01,Fz
1723,5.1942163796171545,0.1964098022622905,beta,026,01,Fz
1724,3.971871275761104,0.26509675816027856,gama,026,01,Fz
1725,3.973389222052031,0.20974185294841746,delta,026,01,Pz
1726,2.631154038900756,0.26690777497611734,tetha,026,01,Pz
1727,1.1156581105946395,0.1193053504844352,alpha,026,01,Pz
1728,1.0328342508048853,0.14732300744735594,beta,026,01,Pz
1729,1.3074706584145654,0.3124055137589894,gama,026,01,Pz
1730,27.27856302613532,0.15124392002430445,delta,026,01,Oz
1731,52.40697973053771,0.33861746016415256,tetha,026,01,Oz
1732,20.004695793982595,0.1260806901423029,alpha,026,01,Oz
1733,13.864517172361888,0.12227031245521333,beta,026,01,Oz
1734,18.161190095655122,0.30685501471551,gama,026,01,Oz
1735,336555716.5914985,0.26562266581988364,delta,026,01,X
1736,243650639.61272803,0.41380792500082403,tetha,026,01,X
1737,72828397.06592143,0.1307253762080036,alpha,026,01,X
1738,31857578.4466316,0.09575103896151609,beta,026,01,X
1739,16710086.13595182,0.1708149669104548,gama,026,01,X
1740,832029738.6533659,0.166794630455363,delta,026,01,Y
1741,453967559.41767293,0.40527134055894265,tetha,026,01,Y
1742,135022492.31235343,0.12892529685354728,alpha,026,01,Y
1743,67117086.6916831,0.1054999855897528,beta,026,01,Y
1744,43347659.521617085,0.21137798953057768,gama,026,01,Y
1745,814342903.4637657,0.11625015237287421,delta,026,01,Z
1746,506998120.5955299,0.422700162907455,tetha,026,01,Z
1747,142660392.62077528,0.1261283821973483,alpha,026,01,Z
1748,55604875.15428777,0.08622602323187256,beta,026,01,Z
1749,17789913.7206681,0.10705861312682849,gama,026,01,Z
1750,20.99520317648026,0.4019228794173038,delta,027,02,Cz
1751,2.776369313136591,0.13847901099943932,tetha,027,02,Cz
1752,1.3835197465138118,0.10442563849281315,alpha,027,02,Cz
1753,2.349028907155426,0.23460161618115122,beta,027,02,Cz
1754,2.01903384916997,0.2993692759520122,gama,027,02,Cz
1755,387.89779945979944,0.7168159522452038,delta,027,02,Fz
1756,29.886998478885523,0.11984432874125317,tetha,027,02,Fz
1757,8.067504711589441,0.06887216077467372,alpha,027,02,Fz
1758,7.009346897113506,0.11869232413099348,beta,027,02,Fz
1759,5.825014682950753,0.25081184985547506,gama,027,02,Fz
1760,11.778405392205928,0.31915056396471797,delta,027,02,Pz
1761,1.714523164668519,0.12198791442917717,tetha,027,02,Pz
1762,1.0137626307144663,0.0956361347914682,alpha,027,02,Pz
1763,1.863568622201111,0.21096666265570627,beta,027,02,Pz
1764,2.791164277402281,0.41924825066524873,gama,027,02,Pz
1765,53.98731164844042,0.38725743564083814,delta,027,02,Oz
1766,7.184858796294546,0.08877473436425988,tetha,027,02,Oz
1767,4.8434367624510966,0.076458854189795,alpha,027,02,Oz
1768,9.659664201989205,0.1725330741467926,beta,027,02,Oz
1769,21.923928721728764,0.46811886301561767,gama,027,02,Oz
1770,285605565.1491932,0.25420541851567297,delta,027,02,X
1771,51678150.09721521,0.2395155915570884,tetha,027,02,X
1772,26339419.97757175,0.14640707367150418,alpha,027,02,X
1773,27472041.44901186,0.1847667965232112,beta,027,02,X
1774,25636850.312197007,0.31556426377533825,gama,027,02,X
1775,324415601.52185833,0.21344729136751728,delta,027,02,Y
1776,145910848.92564487,0.3495895506521476,tetha,027,02,Y
1777,83369064.95857401,0.21747458484377918,alpha,027,02,Y
1778,68919718.26962958,0.1960575800267276,beta,027,02,Y
1779,42892646.574979536,0.25367359127179884,gama,027,02,Y
1780,372745340.4406534,0.2939919177897427,delta,027,02,Z
1781,63765099.97375785,0.25321522496774085,tetha,027,02,Z
1782,30047196.377846945,0.16220071642255912,alpha,027,02,Z
1783,25934486.525979917,0.19131560484586652,beta,027,02,Z
1784,12970018.22506831,0.20951196448339252,gama,027,02,Z
1785,18.851073899278354,0.4436995707385322,delta,027,01,Cz
1786,2.249118346589758,0.13092436597804621,tetha,027,01,Cz
1787,1.050848867880497,0.09626618576873856,alpha,027,01,Cz
1788,2.069132544061791,0.2529050058965282,beta,027,01,Cz
1789,1.5875683280617128,0.28140113195929445,gama,027,01,Cz
1790,335.44930020864854,0.716211357499468,delta,027,01,Fz
1791,27.81939349616887,0.1254210185586329,tetha,027,01,Fz
1792,7.7367417853684,0.07298402934371222,alpha,027,01,Fz
1793,7.199480734149955,0.1314772028929271,beta,027,01,Fz
1794,5.102692352402018,0.2306622710851432,gama,027,01,Fz
1795,7.433684862285231,0.29751892612446695,delta,027,01,Pz
1796,1.151155415105245,0.11541925237440807,tetha,027,01,Pz
1797,0.7159764603806489,0.0931916614951516,alpha,027,01,Pz
1798,1.4188760203065864,0.21616263292885524,beta,027,01,Pz
1799,2.009963688417227,0.39040778151782546,gama,027,01,Pz
1800,43.79491605986013,0.30942808261871196,delta,027,01,Oz
1801,6.923713737963827,0.06631119135522343,tetha,027,01,Oz
1802,5.161427164110536,0.057616047195445996,alpha,027,01,Oz
1803,12.652328502758428,0.15207857525602111,beta,027,01,Oz
1804,39.11268532941736,0.5239960106388141,gama,027,01,Oz
1805,68577554.9503061,0.1549073618574586,delta,027,01,X
1806,21968330.976031978,0.3082534014762349,tetha,027,01,X
1807,10593001.744705573,0.1870383107156453,alpha,027,01,X
1808,8044893.681423023,0.1673379965344049,beta,027,01,X
1809,6804965.924913324,0.2936330137081646,gama,027,01,X
1810,87757663.60492727,0.17496813196396924,delta,027,01,Y
1811,99072068.2859363,0.4301983645267582,tetha,027,01,Y
1812,44409185.104389995,0.2091019095601284,alpha,027,01,Y
1813,31970413.07862887,0.1765658909094379,beta,027,01,Y
1814,13640842.267505705,0.18074037213637809,gama,027,01,Y
1815,173695711.23440275,0.19043637462422036,delta,027,01,Z
1816,34023875.800377965,0.2604065759490526,tetha,027,01,Z
1817,16060314.0417883,0.17429467906689824,alpha,027,01,Z
1818,12318334.901284965,0.1769118759091603,beta,027,01,Z
1819,5318092.301691371,0.179458084776317,gama,027,01,Z
1820,28.044776353187316,0.0744226317156323,delta,029,01,Cz
1821,20.663939736583053,0.04951787192738198,tetha,029,01,Cz
1822,15.116329939183926,0.034877925004286395,alpha,029,01,Cz
1823,17.954470059381446,0.04770085139951265,beta,029,01,Cz
1824,294.9871570120006,0.8980943696126985,gama,029,01,Cz
1825,103.01238792046254,0.1764291103643649,delta,029,01,Fz
1826,32.651994921149225,0.06813852039766538,tetha,029,01,Fz
1827,21.836052214909078,0.0458885127356417,alpha,029,01,Fz
1828,23.84340044258931,0.05826504004627595,beta,029,01,Fz
1829,300.3005034207693,0.8694952349743584,gama,029,01,Fz
1830,27.710900544744288,0.0728440713298365,delta,029,01,Pz
